1,4
1,5
1,3
1,2
2,15
2,14
2,12
2,13
2,11
2,10
2,6
2,9
2,4
2,5
2,1
2,2
2,3
2,2
2,1
1,3
1,1
1,2
1,3
1,1
1,1
1,4
2,9
2,10
2,11
2,25
2,26
1,1
1,2
1,3
1,1
2,5
2,4
2,1
2,2
2,3
2,1
2,2
2,1
1,6
2,14
1,5
1,2
1,4
1,2
2,1
2,8
1,2
2,7
2,6
1,1
2,5
1,1
1,4
1,2
1,3
2,2
2,32
2,2
2,3
2,30
2,31
1,1
2,2
2,1
2,2
2,27
1,1
2,26
1,2
2,4
2,25
2,1
2,2
2,23
2,1
2,4
2,7
2,8
2,11
2,12
2,18
2,22
1,1
2,3
2,2
2,1
1,3
1,2
1,1
2,2
2,6
2,4
2,5
2,3
2,2
2,1
2,4
1,1
2,3
1,1
2,2
2,1
2,2
1,3
2,51
2,1
1,2
1,1
2,2
2,47
2,48
2,1
2,45
2,1
1,44
2,1
1,43
2,5
1,42
2,1
1,3
2,4
1,1
1,2
1,3
2,1
2,2
2,1
1,2
1,37
1,36
1,1
1,35
1,2
1,34
1,2
1,3
1,33
2,1
1,30
2,1
1,29
1,28
1,4
1,12
1,13
1,27
1,1
1,3
1,2
1,2
2,8
1,2
2,7
2,1
2,2
1,6
1,2
1,4
1,3
1,1
1,2
1,3
1,14
1,2
2,3
1,4
1,13
2,2
1,1
2,5
1,6
1,9
1,2
1,3
1,4
1,1
1,1
2,3
1,3
1,17
2,35
1,1
1,2
1,1
2,14
1,1
1,2
1,3
1,6
1,7
2,13
1,1
1,3
2,1
1,2
1,1
1,1
1,6
1,5
1,1
1,4
1,2
1,3
1,1
2,17
2,18
2,16
2,3
2,14
2,2
2,13
2,12
1,2
2,11
1,1
2,3
1,4
2,10
2,2
2,1
2,2
1,1
2,6
2,5
2,1
1,2
2,4
1,1
2,2
1,11
1,12
1,13
2,30
2,31
1,10
1,9
2,1
2,2
1,8
1,6
1,5
1,1
1,4
1,1
2,3
1,1
2,2
1,3
2,17
1,1
2,2
1,4
2,16
2,3
2,14
2,10
2,13
2,1
2,6
2,9
2,1
2,5
1,2
2,3
2,4
2,1
1,2
2,3
1,2
2,3
1,2
1,1
2,10
2,45
2,1
1,9
2,8
2,1
2,2
2,7
1,1
2,5
2,1
2,4
2,3
2,1
2,2
2,1
2,35
1,10
1,11
1,12
2,33
2,34
1,9
1,1
2,7
2,6
2,3
2,5
2,1
1,2
1,1
1,2
1,1
1,1
2,2
2,21
1,2
2,20
2,1
1,2
2,19
2,1
2,17
1,2
2,5
2,16
1,4
1,1
1,3
1,1
1,2
1,1
2,1
2,11
2,3
2,4
2,10
1,2
1,1
1,1
1,6
1,5
1,4
2,54
1,1
2,52
2,53
2,3
2,12
2,22
2,23
2,33
2,34
2,35
2,51
1,2
2,11
1,2
2,9
1,8
2,7
1,1
2,6
1,2
2,5
1,4
2,1
1,3
1,1
1,2
1,1
1,10
1,9
1,8
1,2
1,7
2,5
1,2
1,4
2,1
1,2
1,1
2,10
1,3
2,9
1,2
1,1
2,6
2,2
2,5
2,4
1,3
2,16
2,15
2,2
1,4
2,14
1,1
2,3
1,1
2,2
2,1
1,2
2,10
1,2
1,5
1,9
1,1
1,4
1,3
2,2
1,2
2,3
2,13
2,26
1,1
2,2
2,1
1,10
1,1
2,2
1,9
2,1
1,7
2,1
1,6
2,1
1,2
1,5
1,1
1,4
2,3
2,2
2,1
2,13
1,2
1,3
2,12
1,2
2,9
2,10
2,2
2,4
2,5
2,8
2,1
2,2
2,3
2,1
2,2
1,2
2,1
2,3
2,1
2,2
1,2
2,4
2,7
2,24
2,25
1,1
2,3
2,1
2,2
1,1
1,3
1,2
2,2
2,4
2,17
2,3
2,2
2,1
2,13
1,12
1,2
2,11
2,2
2,10
2,1
1,8
1,7
1,1
1,6
1,5
1,1
1,4
1,1
2,3
1,2
2,1
2,23
2,21
2,22
2,2
2,3
1,4
1,5
2,20
1,2
1,3
1,2
1,1
2,15
2,14
2,1
2,2
2,13
2,11
2,10
2,1
2,9
1,1
2,8
2,7
1,2
1,4
2,6
1,1
2,2
2,3
2,1
1,1
2,2
1,1
2,1
1,11
1,24
1,10
1,3
1,4
1,5
1,6
1,9
1,1
1,2
1,1
1,1
1,2
1,3
1,1
1,2
1,1
2,13
2,2
2,12
2,10
2,4
2,8
2,9
2,3
2,2
1,4
1,2
1,3
1,1
2,2
1,1
2,2
1,3
2,5
2,14
2,15
2,16
2,1
2,4
2,3
2,1
2,2
2,11
2,1
2,9
2,1
1,4
2,8
2,3
2,1
2,2
1,1
1,1
2,4
1,2
1,3
1,1
1,2
2,21
1,2
2,20
1,1
2,18
2,1
2,3
2,15
2,16
2,17
1,2
2,1
1,12
1,2
1,4
2,11
2,1
1,3
1,2
2,7
2,1
2,2
2,6
2,1
1,3
2,4
1,1
1,2
2,3
2,1
2,2
2,1
2,2
2,3
2,5
2,16
2,17
2,1
2,2
2,4
2,3
2,1
2,2
1,1
2,11
1,1
1,2
2,3
2,7
2,8
2,10
1,3
2,4
1,2
2,1
1,2
2,1
1,4
1,15
1,2
2,3
2,1
1,2
1,10
1,11
1,1
1,9
1,8
1,1
1,2
1,7
1,1
1,5
2,4
1,3
1,2
1,1
1,19
1,2
1,5
1,17
1,18
2,3
1,1
2,2
1,1
2,12
2,1
1,7
2,11
1,6
1,5
2,1
1,4
2,3
2,2
2,1
1,1
2,2
2,3
2,4
2,1
1,1
2,4
2,7
2,15
2,16
2,3
1,1
1,2
1,4
1,2
2,8
1,1
2,2
2,7
2,2
2,5
2,1
2,3
1,4
1,1
2,2
1,1
2,13
2,1
2,2
2,3
2,12
2,2
2,10
1,5
2,8
2,9
1,2
1,3
1,4
1,1
1,2
1,2
1,3
1,1
2,22
1,1
1,2
1,8
2,20
2,21
1,1
1,6
2,2
2,3
1,5
1,2
1,1
2,2
1,1
2,1
1,2
2,6
2,12
2,5
2,11
1,4
2,10
2,1
1,3
2,9
1,2
2,8
1,4
2,7
2,3
1,1
2,2
2,1
2,5
2,24
1,1
2,4
2,3
1,1
1,2
1,2
2,19
2,1
2,2
2,18
1,1
2,6
2,15
2,16
2,5
2,1
2,4
2,3
1,1
1,2
1,1
2,9
2,8
1,7
1,1
1,2
1,3
2,6
1,3
1,1
2,2
2,1
2,8
2,15
2,7
2,5
2,4
2,3
1,2
2,1
1,6
2,7
1,2
2,5
1,1
1,2
2,3
1,1
2,2
2,1
1,1
2,29
1,1
2,28
2,27
1,2
1,4
1,14
1,15
1,18
1,19
2,26
1,1
1,2
2,1
1,10
1,2
1,9
2,1
1,5
1,6
1,7
2,1
1,2
1,4
2,1
1,2
1,1
1,1
1,2
2,3
2,2
2,4
2,7
1,1
1,3
1,3
1,1
2,2
2,1
1,5
1,1
1,4
1,1
1,3
2,1
1,2
2,23
2,32
2,22
1,6
2,21
2,5
2,1
2,4
1,1
1,3
1,2
1,2
2,15
2,2
1,4
1,5
1,6
2,14
1,3
1,1
1,2
1,1
1,2
1,3
2,7
2,8
1,2
2,1
2,4
1,3
2,2
2,1
1,2
2,9
2,8
2,7
2,5
2,6
1,2
2,4
2,2
2,3
2,1
2,2
1,2
1,2
2,32
1,1
2,13
2,29
2,30
1,1
2,12
2,2
2,3
2,4
2,11
2,1
2,2
1,1
2,7
2,4
2,6
2,1
2,3
1,2
1,1
1,2
1,1
1,16
2,3
1,15
1,1
2,2
2,1
1,2
1,12
1,2
1,11
1,1
1,9
2,8
1,1
1,2
2,7
1,2
2,5
2,1
2,4
2,3
2,1
1,2
1,1
1,2
1,1
1,2
1,10
2,1
2,2
2,7
2,8
1,1
1,5
2,1
1,4
1,3
1,1
1,2
1,3
2,1
2,1
1,4
1,8
1,9
1,22
2,23
1,3
1,1
1,2
1,2
1,4
1,1
1,2
2,2
1,13
1,1
1,2
2,12
2,1
1,10
1,9
1,1
2,2
2,8
1,7
2,6
1,5
2,2
2,4
1,1
1,2
1,1
1,2
2,10
2,8
2,9
2,1
2,2
2,4
2,5
2,7
2,2
2,1
1,2
2,18
2,4
2,16
2,17
2,3
2,15
2,1
2,2
2,1
2,2
2,12
1,3
1,11
1,1
1,2
2,1
1,8
2,7
1,3
2,6
1,1
1,2
1,1
1,3
1,1
2,2
2,3
2,11
2,1
2,2
2,3
2,7
2,8
2,2
2,1
1,2
2,3
1,4
1,3
1,2
2,1
2,1
2,9
2,37
2,1
2,8
2,7
1,2
2,6
1,1
1,1
2,2
2,4
2,2
2,1
2,28
2,27
1,1
2,26
1,1
2,24
2,25
1,1
2,2
2,23
1,1
2,3
2,21
2,1
2,2
2,1
1,3
1,18
1,2
1,1
2,15
1,3
1,14
1,1
1,2
2,11
2,1
2,4
1,5
1,10
1,1
1,3
1,2
1,1
1,1
1,5
2,4
1,2
2,3
2,1
1,4
2,5
2,16
2,17
2,35
2,1
2,3
1,2
1,1
1,1
1,5
2,11
1,2
1,4
2,3
1,2
1,1
2,6
2,1
1,2
1,3
2,5
1,1
1,2
1,1
2,2
2,1
1,1
2,8
2,17
2,18
1,2
2,3
2,7
1,2
1,1
2,4
2,3
2,1
2,2
1,1
2,9
2,4
2,5
2,8
1,3
2,2
1,1
1,2
2,1
2,3
1,2
2,1
1,1
2,18
1,44
2,1
2,4
2,5
2,17
2,3
2,1
2,2
1,1
2,6
2,7
2,12
2,1
2,2
2,4
2,5
2,2
2,1
1,1
1,2
2,5
2,1
2,3
2,1
2,2
1,1
1,26
1,25
1,2
1,23
1,24
1,22
1,3
1,21
2,2
1,20
1,19
2,1
1,18
1,1
1,17
1,16
2,1
1,4
1,5
1,6
1,15
2,2
1,3
2,2
1,1
2,1
1,3
2,9
1,2
1,1
1,6
1,3
1,5
1,2
1,1
1,2
1,1
1,2
2,11
2,12
2,13
2,20
2,21
1,1
2,9
1,2
2,8
2,7
2,6
2,3
2,5
2,1
2,2
1,1
2,2
2,1
1,2
1,1
2,7
2,6
1,2
2,5
2,3
2,2
2,6
2,2
2,5
2,2
2,3
2,1
2,1
2,30
2,31
1,2
2,29
2,1
2,5
1,6
2,28
1,1
1,4
2,1
2,2
1,3
1,1
2,1
2,4
2,6
2,22
2,3
2,1
2,2
1,1
2,2
1,1
1,16
1,4
2,15
2,2
2,3
1,2
2,11
2,9
1,1
1,2
2,3
2,5
1,6
2,8
2,1
2,1
2,2
2,1
2,2
2,2
2,1
2,3
2,10
1,2
1,2
2,6
2,7
2,5
2,1
2,2
2,3
2,4
2,2
2,1
1,2
2,6
1,1
1,1
1,2
2,4
1,1
2,2
2,1
1,1
2,20
2,19
1,3
1,4
1,7
1,8
2,18
1,2
2,1
1,3
1,4
1,2
1,3
1,1
2,2
1,3
2,9
2,10
1,2
2,8
1,2
2,6
2,1
2,5
2,4
2,1
1,3
1,2
2,2
1,1
1,5
2,14
2,1
1,4
1,3
1,2
1,1
2,1
2,2
2,8
2,9
2,1
2,2
2,3
2,4
2,7
2,2
2,3
2,7
2,2
1,5
2,6
2,1
2,3
2,2
2,15
2,13
2,14
2,2
2,12
2,11
2,1
2,10
1,9
1,2
1,8
1,3
1,7
1,2
1,1
2,4
2,1
1,2
1,3
1,1
1,1
2,3
2,19
2,20
2,2
2,16
2,2
2,3
2,15
2,1
2,2
2,1
2,12
1,3
2,11
1,1
1,2
1,8
1,2
1,4
2,7
2,2
2,3
2,1
1,1
2,3
1,2
1,1
1,2
1,29
1,42
1,1
2,2
1,5
1,6
1,28
2,3
2,2
1,6
1,7
1,22
1,5
1,4
1,1
1,3
2,2
2,15
2,2
2,14
2,13
2,1
2,7
2,12
2,6
2,2
2,5
2,1
1,3
2,2
1,1
2,5
2,2
2,4
2,1
2,3
2,2
2,13
2,12
2,11
2,2
2,9
2,10
1,2
1,2
2,7
2,6
2,1
2,2
2,5
2,4
2,1
2,3
2,2
2,3
2,20
2,23
2,28
2,29
2,1
2,19
2,2
2,3
2,18
2,1
2,15
1,2
2,14
2,1
2,13
1,1
2,2
2,12
2,5
2,11
2,1
2,2
2,3
2,4
2,2
2,1
2,1
2,6
1,4
2,5
2,1
1,3
1,1
1,2
1,3
2,5
1,1
1,2
2,4
1,2
1,1
2,4
1,9
1,10
2,18
2,19
1,1
2,3
1,1
2,2
1,5
1,3
1,4
1,1
1,4
2,8
1,3
2,2
1,1
2,4
2,5
1,2
1,1
1,2
2,1
2,2
2,25
1,1
1,1
2,3
1,6
1,7
1,13
1,22
2,23
2,2
2,1
2,3
1,2
2,1
2,6
2,2
1,3
1,5
1,1
1,2
2,1
2,2
2,9
2,8
1,1
1,2
1,3
2,4
2,7
1,2
2,1
2,2
2,3
2,5
2,1
2,3
2,2
1,1
2,8
2,20
2,7
2,19
2,6
2,18
2,2
2,5
2,17
2,1
2,3
2,15
1,2
2,13
2,14
2,1
2,11
2,12
2,3
2,4
2,10
2,11
2,6
2,2
2,4
2,5
1,2
1,3
2,4
2,2
2,3
1,1
2,4
2,3
2,25
2,1
2,8
2,9
2,22
2,23
2,24
1,2
1,3
2,5
2,7
1,1
1,2
2,2
2,1
2,2
2,1
1,1
2,3
2,13
2,2
1,1
2,10
2,9
2,1
2,8
2,1
2,7
2,6
1,3
2,5
1,2
1,1
1,2
2,23
2,21
2,2
2,3
2,9
1,19
2,20
2,2
2,3
2,4
2,5
2,6
2,8
2,18
1,1
1,3
2,2
1,12
1,2
1,6
1,11
1,5
1,10
1,1
1,2
1,4
1,2
1,2
2,3
1,4
1,5
2,1
1,2
1,1
1,2
1,2
2,14
1,2
2,12
2,13
1,1
2,2
2,2
2,10
2,1
2,8
2,2
2,3
2,4
2,7
2,1
2,2
2,3
2,3
1,2
1,1
1,1
2,19
2,29
2,18
2,1
1,2
2,17
1,1
2,15
1,1
2,2
1,3
2,6
2,7
2,8
2,14
2,2
2,1
2,3
1,1
2,2
2,1
1,3
2,6
1,2
2,3
2,2
2,10
1,3
2,9
1,1
1,2
2,5
2,6
2,4
2,3
2,2
1,2
1,1
1,2
2,5
1,6
2,34
2,35
1,1
2,3
1,2
1,1
1,1
1,28
2,5
1,6
2,27
1,2
1,4
2,1
2,1
1,14
1,21
1,1
1,3
1,5
2,13
1,1
1,2
1,1
1,2
1,1
1,8
2,3
1,7
1,1
1,2
1,1
1,4
1,1
1,2
1,3
1,1
2,3
2,2
2,4
2,7
1,2
1,3
2,2
1,1
1,1
1,2
1,3
1,1
1,1
2,8
2,1
1,2
2,6
2,7
2,1
1,3
2,4
1,2
1,1
1,1
1,2
2,1
2,12
2,1
2,3
2,10
2,11
1,2
2,5
2,6
2,7
1,1
2,3
2,4
2,2
1,1
1,1
1,2
2,7
2,10
2,21
2,3
2,6
2,5
2,4
1,3
1,1
2,2
2,3
2,2
2,11
2,9
2,10
2,3
2,8
2,1
2,2
1,1
1,5
1,1
1,4
1,3
1,1
1,2
1,1
2,2
